,img_url,caption,n_likes_1000,n_comments,age
30,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/218060895_116085114074135_1786384769721116892_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=-lltx1mF284AX98ZwC6&edm=APU89FABAAAA&ccb=7-4&oh=754d23d855f83dffec18a9840bbe47dc&oe=6158B975&_nc_sid=86f79a,"“You struggle to change things. Or things will never change.” 👊 

Colombian national team captain @03nataliagaitan believes in a new kind of football. One that’s democratic and respects all genders. Even as a young girl playing, Natalia spoke up when she witnessed inequalities between the men’s and women’s game. People tried to silence her. She just got louder. 💥 

Tag the people in your life who are making good trouble.",194k,3811,2 months ago
31,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/217436819_1437355393295648_4884630333106362830_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=eWUDHxUdCHEAX_arFt7&edm=APU89FABAAAA&ccb=7-4&oh=17d2e015b0ad8a52a0be3c1e1525ecbf&oe=615DF405&_nc_sid=86f79a,"In Baltimore, dirt bikes are a way of life. 🏍 💥 But in a city where street riding is illegal, routine crackdowns affect the teens who are at the heart and soul of this sport.

Baltimore native Brittany Young (@cntknockbhustle) saw more in the sport and these young people. She saw a gateway to the STEM curriculum. So she started B-360 (@b360baltimore), a non-profit that educates students through the tinkering and riding they’re already doing, but in a safe environment.

What are some ways you can change your community through sport? Tell us in the comments.

📸 @cassandragiraldo captured in accordance with local health and COVID guidelines.",360k,4353,2 months ago
32,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/213229472_170815758372596_5852702279272499853_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ZxYvAv5yzxAAX98Kw4l&edm=APU89FABAAAA&ccb=7-4&oh=5b0b405d138cb97cdac4a4766ca84d03&oe=6158BE55&_nc_sid=86f79a,"What if a woman ran a marathon on Mars? What if @realshellyannfp became the first woman to run the 100m in under 10 seconds🏃🏾‍♀️💨? What if wheelchair tennis legend @diededegroot launched her own video game 🎮? What if WNBA MVP @aja22wilson convinced world leaders to declare sport a human right ✍️? 

What if we respected athletes’ mental health as much as their performance?

Tomorrow could be the Best Day Ever—if we can just imagine it ✨. What would be your Best Day Ever in sports? Share in the comments.

🔈: @lupitanyongo",254k,77643,2 months ago
33,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/212545536_179289434175809_7059697116499900812_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=YeyGznGt_qwAX9ImfN2&edm=APU89FABAAAA&ccb=7-4&oh=91d410af6c8c1bb91df1ec5910e96e92&oe=61588DFE&_nc_sid=86f79a,"“When two people are just living their true life, it can give so many other people confidence to just really live their true life.”
 
@mrapinoe and @sbird10 define what it means to be the New Victors. While Megan and Sue have defined greatness and longevity in their athletic careers, their legacies go far beyond the court or the pitch. Sit in on their conversation about how pushing themselves in sport changed them, and the impact their own relationship has had in helping form the next generation of New Victors. 
 
Throw some love to the G.O.A.T.S. in your life in the comments.
 
🎥: @aimeekhoffman
🎥: @basilfauchier
📷: @phiawilson
📷: @evie___lane",176k,5028,2 months ago
34,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/205151278_201602105176816_6900524859900952779_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=HSpjnsOeLrQAX-HGBnK&edm=APU89FABAAAA&ccb=7-4&oh=b384fc56c8e8466dc42ce42b71368ad2&oe=615CCE1E&_nc_sid=86f79a,"Can you say squad goals? The Harlem Honeys &amp; Bears, a group of self-proclaimed “old-timers,” has used the power of their tight-knit synchronized swimming team to challenge adversity, face fears, overcome grief, and teach Black youth in Harlem how to swim. And the coolest part: They manage to have a serious amount of fun doing it.

💦 Dive into their story via the link in bio.  📹 by @changeme2012 and @keenanmac
📷 by @flongala ✍️ by @roxannefequiere",398k,14268,3 months ago
35,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/201601316_671809920324820_5813247920052463220_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Rq5GYANmm0EAX9Bkyb_&edm=APU89FABAAAA&ccb=7-4&oh=435c272103c4985136dfb94b3e6cca46&oe=615CE6DA&_nc_sid=86f79a,"Play a round with @carlosbrowngolf, and you’ll learn the true meaning of personal strength. ⛳️

When a devastating injury forced Carlos’ leg to be amputated, some assumed his golfing days were over. Clearly, they didn’t know Carlos. 

Today, as an award-winning golf pro, he’s teaching his students (and us all) to embrace who we are and face our obstacles—head on.
 
Discover Carlos’ story at the link in bio, and tag your role model in the comments below.

📹 by @shernnotsean
📸 by @durzt",274k,6769,3 months ago
36,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/200891384_4079384388822669_7569163542582435880_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Nx0zCHpI-PcAX84yyWP&edm=APU89FABAAAA&ccb=7-4&oh=27b1802a3b7bf35f08e2429302db5897&oe=61587C2F&_nc_sid=86f79a,"One flag can’t represent us all. So we’re telling the stories of not one, but the multiple communities on a journey to self-discovery. Because everyone deserves to find freedom in movement as we work towards creating a future where everyone has a place to play.

Meet @bretmanrock, @gia.parr, and Shiho Shimoyamada.",213k,6497,3 months ago
37,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/198492549_182341480470864_3880297174718327251_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=xcz3Y_hCv3AAX_xf-Sy&edm=APU89FABAAAA&ccb=7-4&oh=6b71c8f26de37dadb840ce4626c28c09&oe=615820D2&_nc_sid=86f79a,"“I was quite shy as a child. Football was a big opportunity for me to express myself. Thats what I want for the next generation.”

From grassroots football to literacy programs to free school meals, @marcusrashford wants to do more than just play great football. Shaped by his experiences growing up, he’s using his platform to have a greater impact on his community—and inspiring a new generation of leaders in sport along the way ⚽💫🏅

📹 @emily_mcdon
📹 @rawtape
📷 @sirius.film
📷 @tomckean",220k,5457,3 months ago
38,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/197730385_100499232238074_8313834538794356385_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=xSnt909N94AAX8IcPMy&edm=APU89FABAAAA&ccb=7-4&oh=74ff0dad3b10a28939901706d1c3d572&oe=615D0936&_nc_sid=86f79a,"A spiritual practice and running routine in perfect balance. 🤝

As a Buddhist monk and community leader, Yukai Shimizu’s runs through the steep mountains of Nagano, Japan are a time for reflection, focus, and clarity. They not only center his mind and body; they help him maintain his deep connection to the natural world. 

“For me as a monk, to run is to live in the moment. That itself is a teaching of Buddhism, and it has a positive effect on me.” 
 
Link in bio for Yukai’s story. What type of movement feels like meditation to you?

📹 by @mackshepp
📷 by @willgoodan",275k,2961,3 months ago
39,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/195218298_116684640545102_5698139440823949041_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=4DH63b48qWMAX-t3-Pc&edm=APU89FABAAAA&ccb=7-4&oh=4dc670c9c2558911345650c32bb657c9&oe=615C4506&_nc_sid=86f79a,"Bet you haven’t seen flamenco like this before 💃

¡Viva! is a flamenco troupe founded by @manuellinan that challenges the traditional gender roles of this centuries-old art form: All seven members of the crew perform the dance in full drag. And the people can’t get enough... ¡Viva! has sold out shows across Spain and the world, leaving audiences like 🤯

Drop flowers in the comments for the performers 🌹

 📸: Captured before the lockdowns in 2020.",475k,9612,3 months ago
40,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/191132259_826840668253661_1040214004981297329_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=LcwaWMVXvowAX8uiNPN&edm=APU89FABAAAA&ccb=7-4&oh=063692b199fb07cd0f38c81960f12015&oe=615DC494&_nc_sid=86f79a,"At 16,000 feet, the folks who doubted you look pretty small 🔍

The @cholitasescaladoras, an all-female collective of Indigenous Bolivian women, is proving there’s a big difference between what’s expected of you—and what you’re capable of. The crew recently summited Mt. Aconcagua (22,841 feet!) in Argentina and have their eyes on Everest. With every expedition, they are smashing cultural stigmas and stepping into a more equitable future.

Tag the women who inspire you most in the comments.

📸: @toddantonyphoto captured before the lockdowns in 2020.",442k,6258,4 months ago
41,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/188947511_845705152693300_4323330537455718357_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=BWoh549w0HsAX_VMpdD&edm=APU89FABAAAA&ccb=7-4&oh=e123057eb16f2c4cbfaf73b1f9e25642&oe=615826EB&_nc_sid=86f79a,"“Don’t let anyone tell you what you can and can’t accomplish.”

WNBA baller and former college superstar @sabrina_i doesn’t just want to be a legendary basketball player. She wants to be the greatest. Period. Her love of the game fuels her drive to smash records and expectations. Now, she’s challenging young players to keep shaking it up—until greatness isn’t divided by gender. 🏀⛹️‍♀️🔥

Who in your life needs a little of Sabrina’s fire? Tag them below.

📹📷 @danaboulos
✏️ @jordanligons",227k,3367,4 months ago
42,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/185260981_829997821201335_8965259574116831604_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=mxj1_2P6i1IAX-NfI92&edm=APU89FABAAAA&ccb=7-4&oh=69cccaeee1468e52df8f51dc599747e9&oe=61589A5A&_nc_sid=86f79a,"“Stop chasing perfection because there’s absolutely no point. It doesn’t exist.” 🎯
 
World Champion sprinter @dinaashersmith believes you shouldn’t hide from your body, you should celebrate it. And that’s why she’s emerging as a new kind of icon—one who is unafraid to drop the truth bombs people need to hear so girls can be unapologetic and confident in whatever sport they try. (THANK 👏 YOU 👏  DINA 👏.)
 
Who in your life needs to hear Dina’s story? Tag them below.
 
✏️ @flwn__ 
📷 📹 @ruthossaistudio
📷 @sophographylondon",177k,3277,4 months ago
43,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/183943094_4113346108718328_4723470768575894594_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=nH8ucMN1vBkAX-GpcJM&edm=APU89FABAAAA&ccb=7-4&oh=c0df6be795d271bc2f6d2b369db17fc1&oe=615828F9&_nc_sid=86f79a,"@sabrina_i is unstoppable in her basketball zone. Wbu? 🤪

🎥 @marcus.chi @thomassimondp",148k,2150,4 months ago
44,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/185310093_1379293439112331_4951318938392384418_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=ufIfG4rMSYMAX-stCuP&edm=APU89FABAAAA&ccb=7-4&oh=91855da838d83b01b0516a4973d315b3&oe=61588F3A&_nc_sid=86f79a,"Focused. Grounded. Go time. 👀

Whether it’s game-time, recovery time, or show-up-and-show-out at practice time, @sabrina_i stays ready. Just saying: we wouldn’t want to be the opposing defense.

What helps you get into your zone? Drop a comment.

🎥: @marcus.chi @thomassimondp",144k,1312,4 months ago
45,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/182594305_1095015870987672_4945106296635782930_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=MsyDi_wt0WYAX9laDKC&edm=APU89FABAAAA&ccb=7-4&oh=c309f5d2ee5bcef9d34a1967c332182d&oe=61589F6D&_nc_sid=86f79a,"Fail so hard, you can’t help but smile. Then do it again. 

Because trying something youve never done before is how you Play New. And thats always a win. 🧘 🏌️ 🏄 🤸

Join us. Link in bio.",291k,4539,4 months ago
46,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/166846281_129658539122806_3737718630900672746_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=f7cP4Bx8xsMAX_LIEuG&edm=APU89FABAAAA&ccb=7-4&oh=3d4fa7fd8c76193cf25b01a7c5907e9b&oe=61585594&_nc_sid=86f79a,"Meet Shove and her posse of roller skaters who are bringing pride, skills and body-posi vibes to Long Beach. Together they’ve built a radical wonderland of sport for all people and redefined what it means to be an athlete.

Follow her skate journey @fat_girl_has_moxi

📸: @asdavidelliott and 🎥: @erynncpatrick",205k,16208,6 months ago
47,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/167000297_475027240511720_8254029554949673138_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Y6rzqwr-7LgAX-tDt3_&edm=APU89FABAAAA&ccb=7-4&oh=7390529da3b71a46328de8b24f405881&oe=61582F14&_nc_sid=86f79a,"This crew of radical roller skaters are finding their truest selves on 8 wheels and redefining what it means to be an athlete as they shred the streets of Long Beach.

Learn how to get involved with the squad. Link in bio.

📸: @asdavidelliott and 🎥: @erynncpatrick",144k,9620,6 months ago
48,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/167004335_2914641932149415_5576083762571392098_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=RqdWAZ2Za4sAX9TdfRK&edm=APU89FABAAAA&ccb=7-4&oh=0968d4384219fc80e124ca00059e258d&oe=615D7A3B&_nc_sid=86f79a,"This fierce squad is reclaiming roller-skating for all bodies and genders. 🛼

For this tight-knit crew of skaters, rolling out is how they shed stress, get creative and build a body-posi, gender-inclusive family. When they’re not rexing, dipping and spinning on a rainbow-adorned backyard ramp, they’re online — spreading confidence, community, and know-how so that skaters around the world can Play New. Through video calls and social media, they’re helping a new generation of skaters take on the sport and make it their own. 💪 

Learn how to get involved with the squad. Link in bio. 

🎥: @erynncpatrick and 📸: @asdavidelliott 
Captured in accordance w/COVID guidelines.",320k,6017,6 months ago
49,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/163197571_1567126550164010_7346234452616141384_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=KOjg-fls_R0AX83INE_&edm=APU89FABAAAA&ccb=7-4&oh=4691fb551454191116d3eecf2226dd66&oe=615C48ED&_nc_sid=86f79a,"A sisterhood of surfers in Hainan, China, paddle against the tides of tradition. 🏄‍♀️

Surfing inspires them to lead a simple and spirited life devoted to the sport they love. They’ve found a small slice of paradise on the South China Sea where they can Play New and empower others to do the same. 

What sport makes you feel free? Share below. 

📸 @yuyang_liu_ captured before the lockdowns in 2020.",482k,17637,6 months ago
50,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/161527815_453205595897147_5346002596721951226_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=DwuQBvvbn9QAX-UnMgA&edm=APU89FABAAAA&ccb=7-4&oh=510d87a3890aee1c86511c55b5b3368d&oe=615DAA36&_nc_sid=86f79a,"Come for the boxing, stay for the bonding 🥊 

At this women-focused gym in Shanghai, boxers are knocking down stereotypes and helping each other find their inner strength in and out of the ring. By owning their own power, they are challenging society’s expectations, creating a more inclusive boxing culture in their city, and setting the stage for others like them to Play New.

Who would you step into the ring for? Tag them below. 

📸 @luoyangggg captured before the lockdowns in 2020.",337k,4945,6 months ago
51,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/159935825_458446581966157_7555893873173358843_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=C_gXydAXtQQAX9S2cC-&edm=APU89FABAAAA&ccb=7-4&oh=119a3c28ad78e8437e7af797a5af32b6&oe=6158ACA2&_nc_sid=86f79a,"To every mother, everywhere: you are the toughest athlete.",1m,20576,6 months ago
52,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/158097386_447661183106307_6177086811045539701_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=gqWfTVtfZAoAX9EE3a0&edm=APU89FABAAAA&ccb=7-4&oh=536186fc41f4cd6e0a0b9fa30f63526d&oe=615C4EDE&_nc_sid=86f79a,"Momtaz Yoga Center in Kabul uses yoga to practice self care. 🧘

Owner and instructor @fakhriamomtaz is dedicated to creating a place for women to work out together in Kabul, something that did not exist for her mothers generation. But it’s about more than just movement, it’s where Afghan women come to deepen friendships, nourish their bodies and Play New in a safe space of their own. 

Where do you go for sanctuary? Share below.

📸 @kianahayeri captured in accordance with local health guidelines.",353k,3486,6 months ago
53,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/157091742_4209056525772169_9202013582010833066_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=yrPjtP28498AX_kJXLi&edm=APU89FABAAAA&ccb=7-4&oh=b9959bbb43c4f828914d6e0862fc1f59&oe=6158C40C&_nc_sid=86f79a,"Black women are rarely recognized for the hard work they put in. It’s not just magic, they are the real thing. 

Join us in celebrating their hard work and help level the playing field. #WePlayReal 

🎙:@domfishback",532k,8671,6 months ago
54,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/152030992_447901666549325_4771359674672348898_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=-GDdovsOR_wAX_OpIEZ&edm=APU89FABAAAA&ccb=7-4&oh=f09904869df35db6ac2cf224bb6fceb1&oe=615DCE87&_nc_sid=86f79a,"“One of the greatest things a person can do is inspire others.”

From a quiet winner to a vocal champion, the effects of @naomiosaka’s transformation can be felt far beyond the tennis court.

Congrats on major title number 4 to the one raising more than her game.",624k,5570,7 months ago
55,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/151353232_2877797215769936_8711941707526012805_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=mQBBOo7VnAIAX-Gt1I6&edm=APU89FABAAAA&ccb=7-4&oh=c022169beecf37bdd05cef349a1a464d&oe=615828CE&_nc_sid=86f79a,"Our hearts are with our Asian community. We stand united with our partners to create a more inclusive future.

For more information, click the link in bio. #StopAsianHate",354k,8317,7 months ago
56,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/139697542_258752582255741_8228399087332724445_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=nBFruLyPKRgAX_16hVV&edm=APU89FABAAAA&ccb=7-4&oh=01dbe5db2c8434f585e21bdbe99f411d&oe=615DE7D5&_nc_sid=86f79a,"At first, they had to convince their families to let them play. 🏀 Now they shoot hoops on a court surrounded by cheering fans.👏

This Afghan basketball squad from Kabul refuses to let any obstacle stand in their way. Check them out as they inspire the next generation of wheelchair ballers around the world. 

Share this post with the top 5 ballers in your life.

📸 @eliseblchrd and captured before the lockdowns in 2020.",379k,5512,8 months ago
57,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/133582333_235152814650260_3864519045839195015_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=MtB71ocXhxwAX8nk-LI&edm=APU89FABAAAA&ccb=7-4&oh=9d2e8fe63104d173bae1a49ed681f430&oe=61588DB6&_nc_sid=86f79a,"Knowing what to do is one thing, knowing why you do it is everything. Click link in bio to join us for guidance to reach your goals. 

What’s your why? Drop a comment below.👇",305k,8234,9 months ago
58,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/130161221_882375999200677_6283304907942268905_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Mns-d_kGfncAX-fr0Pk&edm=APU89FABAAAA&ccb=7-4&oh=94178eebf329bff0a2a05a7931720d1f&oe=615C2BD9&_nc_sid=86f79a,"How far would you travel for the game you love?

For the bush footy team from Lajamanu, it’s hundreds of kilometers across some of the hottest deserts on earth in Australia. 

Run-ins with the local authorities? ✅
Danger of being stranded in the middle of nowhere? ✅
Worth it for the game you love? 💯 

Share the wildest experience you’ve had on the way to a game. 

📸 @mattabbottphoto and captured before the lockdowns in 2020.",325k,14480,9 months ago
59,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/130770968_103507874902005_654355802373610585_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=rrv5IKBeUWcAX8YB0Eu&edm=APU89FABAAAA&ccb=7-4&oh=c9744a2b7044466d4989576efb6abc2c&oe=615CF336&_nc_sid=86f79a,"“I remember watching all these athletes repping Nike — each doing the unthinkable — and how inspiring it was. I always felt like there was an opportunity for Nike to embrace an entertainer the same way they had athletes.”
⠀
We are excited to welcome @champagnepapi to our family of athletes and bring our NOCTA partnership to life.
⠀
Hit the link in bio to see more of Drakes thoughts on the team up.",545k,3697,9 months ago
60,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/130327655_712472366357182_531670631646290088_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=gh2WEfuWApMAX9zGhw9&edm=APU89FABAAAA&ccb=7-4&oh=0c287369b8fee780c5a58c8087ae1a78&oe=6158704D&_nc_sid=86f79a,"Opportunity 🤝 possibility.
⠀
@castersemenya800m started the @masai_ac because most kids from her town don’t ever get a shot at the Olympics... and that needed to change.
⠀
Stride by stride, the future of sport is hot on her heels. ⚡
⠀
🎥: @meghan.daniels @willie_nel_sasc",265k,1857,9 months ago
