,product_name,product_review,Cosine_review_W2V,Sentiment
428,Juice Machine,pours orange juice 2 fingers of rocky foam dissipating in a couple sips leaving a nice trail smell is pineapple melon and other fruit with a very faint hop funk on the back taste is hop bitterness on the front followed by funk and then the fruit waves pour in tangerine pineapple and a tart grapefruit finish feel is creamy and thick good beer,0.6567981357033736,0.4588
2763,Mexican Brunch,2017 vintage not a gusher  a pours very dark brown with a finger of khaki colored head very good retention with a solid ring and some swirls of foam  s cinnamon and coffee feature alongside dark dry chocolate noticeable red chili maple and light roastiness  t cinnamon hot cocoa and roastiness in the forefront with a backbone of medium roast coffee and light vanilla bean finishing pretty dry with just a hint of red chili heat and a punch of cinnamon not picking up any maple  m full bodied with light carbonation fairly creamy mild alcohol warmth and a hint of a bite  o pretty tasty adjunct imperial stout dry enough with sufficiently balanced flavors that this is quite drinkable the chili and maple come through much more when it hits cellar temp,0.6567908880762716,0.9312
5490,Expedition Stout - Bourbon Barrel-Aged,12 ounce bottle into a snifter bottled 101618 had 12318  pours a very dark opaque brown a little oily looking with a half inch foamy head and soapy lacing aromas of bourbon roasted malt chocolate vanilla cocoa molasses char raisins some toffee a little tobacco some oak and smoke the flavor is similar bourbon roasted malt oak molasses char raisins some vanilla and caramel light figs and tobacco a decent amount of bitterness on the finish smooth a solid full body well carbonated  this is so well done glad i finally got to try it the excellent barrels only enhance the bold trademark roasty character of the base beer well worth a purchase if it comes around again,0.6567116654988407,0.9361
1118,Atrial Rubicite,on tap at hops and pie extremely purple with a pink head vibrant colors smells like a jar of raspberry preserves very jammy and fruity sweetness as well flavor was mostly raspberry preserves and a slight sourness i understand now why people might seek out jester king,0.656694699790483,0.8807
4279,Trappist Westvleteren 8 (VIII),right up front i get the classic dark fruits plum raisin and fig with a touch of dark cherry the malt has a deep earthy and somewhat nutty quality with a very mild molasses like sweetness and bitterness playing off each other i also get a light note of black licorice and some bitter bakers chocolate moving into the finish the finish has a firm earthy almost leathery hop bitterness with a warming sherry or madeira like alcohol character,0.6566289062301299,0.4455
3759,Upper Case,turbid apricot hues finger tall head that recedes onto an ever present ring  huge sweet trioical fruits subtle undertones of grass pine resins and bread the balance between the hops is amazing  my my mango and sharp bittering pine the bittering just cascades away the flavors are even more balanced than they were on the nose  no evidence of the abv smooth and full with a juicy start and a crisp finish low carbonation  signature trillium nuanced and bold a contradiction a new favorite,0.656627442110065,0.7184
3548,Fundamental Forces,2019 vintage released a couple weeks ago  a pours black with a sparse dark brown head that dissipates rapidly to a tight ring no lacing and minimal retention  s dark cocoa a little anise loads of vanilla bean light roast moderate dried plum t dark roast rich velvety dark chocolate vanilla ice cream light and well integrated oak moderate sweetness with a very long finish  m full bodied chewy with mediumlight alcohol heat and light carbonation to cut through the body  o pretty delicious a huge flavorful vanilla ba stout with some interesting dried fruit flavor,0.6566228785038619,0.9531
5223,Mother Of All Storms,garnettinted dark brown with a half finger of shortlived tan head that quickly settles into a nice soupy crown  huge toffee some fig raisin leather and vanillaforward bourbon in the aroma  sweeter fruit in the first sip than expected huge cherry plum fig raisin and a touch of apple its joined by loads of toffee and vanilla bourbon rich caramel chocolate a hint of coffee a strong alcohol bite nice bitterness in the finish  slick oily feel with just enough carbonation to punch through  out of this world decadence cherrychocolatecaramel dipped in bourbon an amazing treat of a beer,0.6565350625604013,0.9633
3898,Bourbon Barrel Aged Dark Star: Coffee Edition,the beer is a black color with a small quickly disappearing tan head aroma of dark fruit and roasted malt a little booze taste improves on the nose espresso milk chocolate raisins vanilla and bourbon very smooth and easy to drink would never guess it is 124 abv,0.6565292818083136,0.6908
5513,Juicy,the beer pours a some what clear copper orange with a large fluffy white head it has medium high carbonation the beer smells of kiwi white grape gooseberry white wine orange marmalade and grapefruit it tastes of kiwi gooseberry white grape white wine orange marmalade and barnyard funk the feel is light and juicy this is an amazing wine ba saison its tropical juicy and funky,0.6565071156370149,0.7184
5359,Rodenbach Caractère Rouge,750 ml champagne bottle cardinal pub  bar stavanger abv is 7 red colour large pink head strong sourishfruity aroma of ripe red berries  cherries raspberries and cranberries also notes of oak and farmhouse lovely clean sour  fruity flavour with a strong presence of said berries some sweetness but not too much refined and interesting but still refreshing and easy drinking for its strength and age,0.6564996380147208,0.968
1472,Oude Geuze Vintage,a 375ml corked and caged but unlabelled bottle at 3 fonteinen lambikodroom 2010 vintage bottled on 8th march 2010 poured into a 3 fonteinen stemmed glass  appearance a hazy dark orange colour with a just under two finger puffy white head that had good retention and left some nice sticky lacing  aroma funk barnyard hay earthy citrusy lemon oak with hints of herbal and green apple  taste tart funky hay lemon grapefruit rind wet oak and hints of green apple  mouthfeel smooth light to medium bodied with low carbonation  overall just wonderful with great aromas and taste continuing after 8 years in the bottle,0.6564236619163951,0.9517
5033,Coffee Abraxas,look  just fantastic thick black with a lasting thick tan head smell  slight chili pepper lots of chocolate good amount of vanilla with some coffee and cinnamon as well taste  chili pepper chocolate cinnamon slight coffee good amount of vanilla feel  medium full body with a medium light carb overall  tasty,0.6563591563166603,0.8813
2553,Beyond Good And Evil,12 finger of head on a fairly aggressive pour pitch black but effervescent bubbles give it a thin appearance aromataste of rich roasted malt bourbon and light maple syrup mouthfeel a bit thin but that is balanced by the good amount of carbonation,0.6563069120797012,0.8573
2808,The Peach,poured from a 22oz bottle into de garde snifter  pours a slightly hazy orange body with a one finger white head that reduces fairly quickly to leave slight lacing little retention  aromas are sour and fruit lots of peach and lactic tartness stone fruits oak and sour warheads  on the tongue is straight sour warhead sour peach stone fruit bomb lightly funky yeast farmhouse  mouthfeel is easy smooth and refreshing overall a fantastic beer one of the best sours ive ever had,0.6562754200068077,0.8316
